Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Hillshade_diff_9am_3pm,Hillshade_mean,Elevation_Slope,Hydrology_Distance_Mag,Road_Fire_Distance_Ratio,Cover_Type
2712.0,56,5,190.0,17,2130,223.0,229,141,4248,1,12,82.0,197.66666666666666,13560.0,190.7590102721232,0.5012944222169923,4
2709.0,55,4,175.0,14,2100,222.0,231,145,4226,1,12,77.0,199.33333333333334,10836.0,175.55910685578235,0.49680624556423,4
2708.0,55,4,162.0,13,2070,222.0,231,145,4204,1,23,77.0,199.33333333333334,10832.0,162.5207679036744,0.49227110582639716,4
2706.0,94,3,153.0,11,2040,224.0,234,145,4182,1,23,79.0,201.0,8118.0,153.39491516996253,0.4876882620129094,4
2706.0,139,5,150.0,11,2010,228.0,238,144,4160,1,23,84.0,203.33333333333334,13530.0,150.4027925272666,0.4830569574621485,4
2703.0,167,5,150.0,11,1980,224.0,242,152,4138,1,23,72.0,206.0,13515.0,150.4027925272666,0.4783764194249819,4
2705.0,200,5,134.0,13,1950,218.0,244,162,4116,1,23,56.0,208.0,13525.0,134.6291201783626,0.47364585863492836,4
2704.0,149,4,124.0,12,1920,225.0,239,149,4095,1,23,76.0,204.33333333333334,10816.0,124.57929201917949,0.46875,4
2701.0,149,3,120.0,9,1890,223.0,239,151,4073,1,12,72.0,204.33333333333334,8103.0,120.33702672078948,0.4639175257731959,4
2703.0,242,5,120.0,11,1860,211.0,243,170,4052,1,12,41.0,208.0,13515.0,120.50311199301038,0.45891931902294597,4
2706.0,207,3,124.0,14,1830,217.0,242,161,4031,1,12,56.0,206.66666666666666,8118.0,124.78781991845197,0.4538690476190476,4
2704.0,171,5,134.0,12,1800,223.0,242,154,4009,1,12,69.0,206.33333333333334,13520.0,134.5362404707371,0.4488778054862843,4
2705.0,211,7,150.0,13,1770,215.0,247,168,3988,1,12,47.0,210.0,18935.0,150.56227947264878,0.44372023063424415,4
2710.0,211,7,150.0,20,1740,215.0,247,168,3967,1,12,47.0,210.0,18970.0,151.32745950421557,0.43850806451612906,4
2711.0,160,7,150.0,21,1710,228.0,242,147,3947,1,12,81.0,205.66666666666666,18977.0,151.46286673637206,0.4331306990881459,4
2706.0,160,10,150.0,17,1680,231.0,242,142,3926,1,12,89.0,205.0,27060.0,150.9602596712128,0.42780748663101603,4
2706.0,189,12,153.0,16,1650,220.0,249,160,3905,1,12,60.0,209.66666666666666,32472.0,153.83432646844463,0.42242703533026116,4
2709.0,194,12,162.0,22,1620,218.0,250,164,3885,1,12,54.0,210.66666666666666,32508.0,163.48700254148645,0.4168811116829645,4
2709.0,195,12,175.0,21,1590,218.0,250,164,3865,1,12,54.0,210.66666666666666,32508.0,176.2554963681984,0.4112778065183652,4
2711.0,194,12,180.0,24,1560,218.0,250,164,3844,1,12,54.0,210.66666666666666,32532.0,181.59295140505867,0.4057217165149545,4
2712.0,202,13,182.0,26,1530,214.0,251,170,3824,1,12,44.0,211.66666666666666,35256.0,183.84776310850236,0.4,4
2716.0,219,14,190.0,30,1500,204.0,252,183,3804,1,12,21.0,213.0,38024.0,192.35384061671346,0.39421813403416556,4
2722.0,216,11,201.0,38,1470,209.0,250,176,3785,1,12,33.0,211.66666666666666,29942.0,204.56050449683585,0.38827258320126784,4
2725.0,152,7,216.0,43,1440,229.0,240,144,3765,1,12,85.0,204.33333333333334,19075.0,220.238507078122,0.38236856080722254,4
2719.0,112,11,228.0,39,1410,239.0,228,118,3745,1,12,121.0,195.0,29909.0,231.3114783144148,0.37640149492792313,4
2712.0,113,10,242.0,30,1380,237.0,230,123,3726,1,12,114.0,196.66666666666666,27120.0,243.85241438214223,0.37027099543869063,4
2709.0,148,3,256.0,27,1350,224.0,239,151,3707,1,12,73.0,204.66666666666666,8127.0,257.41989045137905,0.3640776699029126,4
2710.0,61,2,268.0,31,1320,221.0,234,149,3688,1,12,72.0,201.33333333333334,5420.0,269.7869529832753,0.3578205475738683,4
2705.0,71,14,277.0,25,1290,235.0,211,104,3669,1,12,131.0,183.33333333333334,37870.0,278.12587078515367,0.35149863760217986,4
2694.0,75,18,285.0,14,1260,239.0,204,90,3650,1,12,149.0,177.66666666666666,48492.0,285.34365246137855,0.3451109285127362,4
2686.0,78,18,295.0,5,1230,240.0,205,90,3631,1,12,150.0,178.33333333333334,48348.0,295.0423698386386,0.33865638766519823,4
2675.0,77,20,309.0,0,1200,241.0,198,79,3613,1,29,162.0,172.66666666666666,53500.0,309.0,0.3320420586607637,4
2665.0,74,22,324.0,-10,1170,240.0,193,73,3594,1,29,167.0,168.66666666666666,58630.0,324.154284253656,0.325452016689847,4
2653.0,75,20,319.0,80,1140,239.0,199,82,3576,1,29,157.0,173.33333333333334,53060.0,328.8783969797956,0.3187028235951915,4
2644.0,81,15,297.0,71,1110,239.0,212,99,3558,1,29,140.0,183.33333333333334,39660.0,305.3686296920494,0.3118853610564765,4
2637.0,92,14,277.0,70,1080,241.0,217,103,3540,1,29,138.0,187.0,36918.0,285.70789278562114,0.30499858796950013,4
2629.0,94,15,255.0,62,1050,243.0,216,99,3522,1,29,144.0,186.0,39435.0,262.42903802742563,0.29804144195288107,4
2621.0,90,14,234.0,54,1020,241.0,216,101,3505,1,29,140.0,186.0,36694.0,240.14995315427402,0.29092983456930976,4
2615.0,84,14,216.0,48,990,239.0,215,103,3487,1,29,136.0,185.66666666666666,36610.0,221.2690669750293,0.2838302752293578,4
2607.0,85,15,201.0,52,960,240.0,214,100,3470,1,29,140.0,184.66666666666666,39105.0,207.6174366473105,0.27657735522904064,4
2599.0,91,13,190.0,53,930,240.0,219,108,3453,1,29,132.0,189.0,33787.0,197.25364381932212,0.2692530399536769,4
2593.0,96,10,170.0,47,900,236.0,226,121,3436,1,29,115.0,194.33333333333334,25930.0,176.3774361986249,0.2618562700029095,4
2591.0,97,11,150.0,50,871,238.0,224,116,3420,1,29,122.0,192.66666666666666,28501.0,158.11388300841898,0.25460391698333823,4
2584.0,101,14,127.0,43,841,243.0,220,104,3403,1,29,139.0,189.0,36176.0,134.08206442324789,0.24706227967097533,4
2576.0,105,15,108.0,38,811,244.0,220,100,3387,1,29,144.0,188.0,38640.0,114.49017425089369,0.23937426210153484,4
2567.0,109,17,85.0,29,781,247.0,219,96,3371,1,29,151.0,187.33333333333334,43639.0,89.81091247727082,0.23161328588374852,4
2558.0,118,18,67.0,26,751,248.0,221,95,3355,1,29,153.0,188.0,46044.0,71.8679344353238,0.2237783075089392,4
2549.0,127,20,42.0,17,721,249.0,222,92,3339,1,29,157.0,187.66666666666666,50980.0,45.31004303683677,0.21586826347305388,4
2539.0,135,19,30.0,7,691,246.0,228,101,3324,1,29,145.0,191.66666666666666,48241.0,30.805843601498726,0.20781954887218046,4
2533.0,135,15,30.0,7,661,243.0,232,115,3308,1,29,128.0,196.66666666666666,37995.0,30.805843601498726,0.19975823511634935,4
2526.0,124,11,0.0,0,631,239.0,232,123,3293,1,29,116.0,198.0,27786.0,0.0,0.19156041287188827,4
2521.0,117,7,0.0,0,601,233.0,233,132,3278,1,29,101.0,199.33333333333334,17647.0,0.0,0.18328758767917047,4
2518.0,114,5,30.0,-2,571,228.0,235,141,3264,1,20,87.0,201.33333333333334,12590.0,30.066592756745816,0.17488514548238898,4
2517.0,123,5,30.0,-6,541,228.0,236,142,3249,1,18,86.0,202.0,12585.0,30.59411708155671,0.16646153846153847,4
2514.0,138,7,30.0,-7,511,232.0,238,138,3235,1,18,94.0,202.66666666666666,17598.0,30.805843601498726,0.15791100123609395,4
2511.0,140,8,30.0,-5,481,233.0,238,136,3221,1,18,97.0,202.33333333333334,20088.0,30.4138126514911,0.14928615766604594,4
2508.0,122,6,30.0,-5,451,231.0,235,137,3207,1,20,94.0,201.0,15048.0,30.4138126514911,0.1405860349127182,4
2507.0,93,5,30.0,-5,421,228.0,232,138,3193,1,20,90.0,199.33333333333334,12535.0,30.4138126514911,0.13180964308077645,4
2504.0,87,9,30.0,-7,391,233.0,226,125,3180,1,20,108.0,194.66666666666666,22536.0,30.805843601498726,0.12291732159698208,4
2498.0,86,7,30.0,-9,361,231.0,228,130,3167,1,20,101.0,196.33333333333334,17486.0,31.32091952673165,0.11395202020202021,4
2496.0,85,6,30.0,4,331,228.0,230,136,3154,1,20,92.0,198.0,14976.0,30.265491900843113,0.10491283676703644,4
2492.0,86,6,0.0,0,301,229.0,230,134,3141,1,20,95.0,197.66666666666666,14952.0,0.0,0.09579885423297263,4
3270.0,60,10,485.0,102,3864,228.0,219,123,2177,1,40,105.0,190.0,32700.0,495.60972548972444,1.7741046831955922,6
3260.0,75,17,513.0,92,3877,239.0,205,91,2173,1,40,148.0,178.33333333333334,55420.0,521.1842284643694,1.783348666053358,6
3250.0,72,18,541.0,82,3891,238.0,203,90,2170,1,40,148.0,177.0,58500.0,547.1791297189615,1.792261630584984,6
3241.0,67,14,569.0,73,3904,233.0,211,106,2167,1,40,127.0,183.33333333333334,45374.0,573.663664528267,1.8007380073800738,6
3237.0,73,13,598.0,69,3918,235.0,213,107,2165,1,29,128.0,185.0,42081.0,601.9676071019104,1.8088642659279779,6
3228.0,78,15,626.0,60,3932,238.0,211,99,2163,1,29,139.0,182.66666666666666,48420.0,628.8688257498538,1.8170055452865064,6
3221.0,71,10,655.0,53,3946,231.0,221,121,2162,1,29,110.0,191.0,32210.0,657.1407763942213,1.8243180767452611,6
3218.0,74,7,684.0,50,3960,229.0,227,132,2161,1,29,97.0,196.0,22526.0,685.8250505777694,1.8316373728029602,6
3214.0,95,6,713.0,46,3975,229.0,231,136,2160,1,23,93.0,198.66666666666666,19284.0,714.4823300824171,1.8394261915779733,6
3211.0,135,1,742.0,43,3989,220.0,238,154,2160,1,19,66.0,204.0,3211.0,743.244912528838,1.8459046737621472,6
3214.0,135,1,762.5,46,4004,220.0,238,154,2160,1,19,66.0,204.0,3214.0,763.8862808036286,1.8528459046737622,6
3211.0,101,4,762.5,43,4019,226.0,234,144,2161,1,19,82.0,201.33333333333334,12844.0,763.711496574459,1.858926919518964,6
3208.0,18,2,762.5,40,4034,217.0,234,154,2162,1,19,63.0,201.66666666666666,6416.0,763.5484594968416,1.8650023116042533,6
3208.0,315,5,762.5,40,4049,206.0,236,168,2163,1,19,38.0,203.33333333333334,16040.0,763.5484594968416,1.8710720887245842,6
3211.0,275,5,762.5,39,4065,206.0,241,174,2165,1,23,32.0,207.0,16055.0,763.4967255987415,1.8767313019390581,6
3214.0,195,3,762.5,42,4080,219.0,241,159,2167,1,23,60.0,206.33333333333334,9642.0,763.6558452601538,1.881918819188192,6
3214.0,106,8,762.5,42,4096,235.0,230,127,2170,1,23,108.0,197.33333333333334,25712.0,763.6558452601538,1.886688162137264,6
3208.0,88,7,762.5,36,4112,231.0,228,129,2173,1,23,102.0,196.0,22456.0,763.3493630049088,1.891444342226311,6
3208.0,70,8,762.5,36,4128,229.0,225,129,2177,1,23,100.0,194.33333333333334,25664.0,763.3493630049088,1.8953168044077136,6
3201.0,67,12,762.5,29,4144,232.0,216,115,2181,1,23,117.0,187.66666666666666,38412.0,763.0512761276269,1.8991750687442712,6
3195.0,49,13,762.5,23,4160,225.0,211,118,2185,1,23,107.0,184.66666666666666,41535.0,762.84680637727,1.9030192131747483,6
3188.0,37,14,762.5,16,4177,219.0,207,121,2190,1,23,98.0,182.33333333333334,44632.0,762.6678503778693,1.9064354176175262,6
3185.0,1,11,762.5,13,4194,205.0,220,152,2195,1,23,53.0,192.33333333333334,35035.0,762.6108116201867,1.9098360655737705,6
3188.0,321,10,762.5,117,4210,195.0,231,175,2200,1,23,20.0,200.33333333333334,31880.0,771.4241699609885,1.9127669241253975,6
3191.0,321,9,762.5,117,4227,197.0,231,174,2206,1,23,23.0,200.66666666666666,28719.0,771.4241699609885,1.915269596737653,6
3195.0,310,11,762.5,117,4244,190.0,233,183,2213,1,23,7.0,202.0,35145.0,771.4241699609885,1.9168925022583558,6
3201.0,298,11,762.5,117,4262,188.0,236,188,2219,1,23,0.0,204.0,35211.0,771.4241699609885,1.9198198198198198,6
3205.0,297,14,762.5,117,4279,180.0,235,195,2226,1,29,-15.0,203.33333333333334,44870.0,771.4241699609885,1.921418949259093,6
3214.0,307,14,762.5,117,4297,180.0,231,191,2234,1,29,-11.0,200.66666666666666,44996.0,771.4241699609885,1.9225950782997763,6
3218.0,326,13,762.5,117,4314,189.0,226,177,2242,1,29,12.0,197.33333333333334,41834.0,771.4241699609885,1.9233169861792243,6
3221.0,343,13,762.5,117,4332,194.0,220,165,2250,1,29,29.0,193.0,41873.0,771.4241699609885,1.924478009773434,6
3221.0,347,13,762.5,117,4350,194.0,218,162,2259,1,29,32.0,191.33333333333334,41873.0,771.4241699609885,1.924778761061947,6
3224.0,3,13,757.0,117,4368,201.0,214,149,2268,1,29,52.0,188.0,41912.0,765.988250562631,1.9250771264874393,6
3221.0,12,15,741.0,117,4386,204.0,209,140,2277,1,29,64.0,184.33333333333334,48315.0,750.1799784051824,1.9253731343283582,6
3221.0,357,14,726.0,117,4405,198.0,214,154,2287,1,29,44.0,188.66666666666666,45094.0,735.3672551861416,1.9252622377622377,6
3221.0,7,13,711.0,117,4423,204.0,214,146,2297,1,29,58.0,188.0,41873.0,720.5622804449314,1.9247171453437772,6
3221.0,8,13,698.0,117,4442,205.0,215,146,2307,1,29,59.0,188.66666666666666,41873.0,707.7379458528418,1.9246100519930676,6
3221.0,356,13,685.0,117,4460,198.0,216,155,2318,1,29,43.0,189.66666666666666,41873.0,694.9201392965957,1.9232427770590772,6
3221.0,8,15,671.0,117,4479,202.0,209,143,2329,1,29,59.0,184.66666666666666,48315.0,681.1240709298123,1.9223175965665236,6
3218.0,14,15,658.0,117,4498,205.0,208,137,2340,1,29,68.0,183.33333333333334,48270.0,668.3210306432081,1.9214011106364801,6
3218.0,17,13,644.0,117,4517,208.0,211,138,2352,1,29,70.0,185.66666666666666,41834.0,654.5418244848835,1.919677008074798,6
3214.0,18,14,631.0,117,4536,208.0,210,137,2364,1,29,71.0,185.0,44996.0,641.7554051194271,1.917970401691332,6
3214.0,29,17,618.0,117,4556,212.0,201,120,2376,1,29,92.0,177.66666666666666,54638.0,628.9777420545182,1.916701724863273,6
3205.0,40,20,607.0,117,4575,217.0,191,100,2389,1,29,117.0,169.33333333333334,64100.0,618.1731149119962,1.9142259414225942,6
3198.0,36,19,598.0,117,4595,215.0,194,107,2402,1,29,108.0,172.0,60762.0,609.3381655534142,1.912193091968373,6
3192.0,35,19,589.0,117,4614,215.0,196,111,2415,1,29,104.0,174.0,60648.0,600.5081181799294,1.9097682119205297,6
3187.0,27,16,582.0,117,4634,211.0,203,124,2429,1,29,87.0,179.33333333333334,50992.0,593.6438326134619,1.9069958847736626,6
3185.0,14,14,573.0,42,4654,206.0,210,139,2442,1,29,67.0,185.0,44590.0,574.5372050616044,1.9050347932869423,6
3184.0,20,15,552.0,41,4674,208.0,208,134,2457,1,29,74.0,183.33333333333334,47760.0,553.5205506573355,1.901545972335232,6
3180.0,34,17,531.0,45,4694,215.0,200,115,2471,1,29,100.0,176.66666666666666,54060.0,532.9033683511486,1.8988673139158576,6
3172.0,41,20,509.0,37,4714,218.0,193,101,2486,1,29,117.0,170.66666666666666,63440.0,510.3430218980171,1.8954563731403298,6
3164.0,43,21,488.0,29,4734,219.0,189,96,2501,1,29,123.0,168.0,66444.0,488.86092091718683,1.8920863309352518,6
3156.0,36,20,469.0,21,4755,215.0,193,106,2516,1,29,109.0,171.33333333333334,63120.0,469.46991383900206,1.8891537544696066,6
3151.0,22,19,450.0,34,4775,205.0,197,123,2531,1,29,82.0,175.0,59869.0,451.2826165497625,1.8858609794628751,6
3148.0,21,21,433.0,31,4796,202.0,191,119,2547,1,29,83.0,170.66666666666666,66108.0,434.1082814229648,1.8822605965463108,6
3143.0,31,24,417.0,26,4817,206.0,186,101,2563,1,29,105.0,164.33333333333334,75432.0,417.8097653238852,1.8787051482059283,6
3135.0,40,25,402.0,38,4837,213.0,186,85,2579,1,29,128.0,161.33333333333334,78375.0,403.7920256765851,1.8748062015503877,6
3125.0,44,25,390.0,42,4858,216.0,186,81,2596,1,29,135.0,161.0,78125.0,392.2550190883477,1.8706199460916442,6
3116.0,40,24,376.0,33,4879,214.0,186,91,2613,1,29,123.0,163.66666666666666,74784.0,377.4453602841079,1.8664881407804133,6
3109.0,28,22,350.0,39,4900,205.0,186,107,2630,1,29,98.0,166.0,68398.0,352.16615396712956,1.862409730140631,6
3105.0,27,24,323.0,35,4921,201.0,186,104,2647,1,29,97.0,163.66666666666666,74520.0,324.8907508686574,1.8583836858006042,6
3097.0,44,27,295.0,50,4943,212.0,186,68,2657,1,29,144.0,155.33333333333334,83619.0,299.2072860075436,1.8596689240030098,6
3081.0,52,27,268.0,34,4964,221.0,186,64,2661,1,29,157.0,157.0,83187.0,270.1481075262235,1.864763335837716,6
3069.0,47,24,242.0,22,4986,220.0,186,82,2664,1,29,138.0,162.66666666666666,73656.0,242.99794237811975,1.8709193245778613,6
3061.0,41,22,216.0,39,5007,216.0,186,93,2669,1,29,123.0,165.0,67342.0,219.49259668608414,1.8752808988764045,6
3053.0,43,23,192.0,31,5029,217.0,186,91,2673,1,29,126.0,164.66666666666666,70219.0,194.48650338776724,1.8807030665669409,6
3044.0,49,24,170.0,22,5050,222.0,186,82,2678,1,29,140.0,163.33333333333334,73056.0,171.41761869772895,1.8850317282568123,6
3033.0,55,25,150.0,31,5072,226.0,186,73,2683,1,29,153.0,161.66666666666666,75825.0,153.16984037335808,1.8897168405365126,6
3021.0,56,24,127.0,19,5094,228.0,186,74,2689,1,29,154.0,162.66666666666666,72504.0,128.41339493993607,1.8936802973977696,6
3011.0,59,21,108.0,29,5116,231.0,190,83,2695,1,29,148.0,168.0,63231.0,111.8257573191436,1.8976261127596439,6
3001.0,69,23,85.0,19,5138,237.0,189,71,2701,1,29,166.0,165.66666666666666,69023.0,87.0976463516667,1.9015544041450778,6
2988.0,75,24,67.0,6,5160,240.0,188,65,2707,1,29,175.0,164.33333333333334,71712.0,67.26812023536856,1.9054652880354506,6
2975.0,80,21,60.0,-6,5180,243.0,199,77,2714,1,29,166.0,173.0,62475.0,60.29925372672534,1.9079189686924494,6
2965.0,85,18,42.0,6,5189,243.0,206,86,2721,1,29,157.0,178.33333333333334,53370.0,42.42640687119285,1.9063188831741367,6
2955.0,76,14,30.0,6,5199,237.0,213,105,2729,1,29,132.0,185.0,41370.0,30.59411708155671,1.9043956043956043,6
2949.0,54,9,0.0,0,5207,225.0,221,130,2736,1,16,95.0,192.0,26541.0,0.0,1.9024479356960176,6
2945.0,41,9,0.0,0,5213,221.0,221,134,2744,1,16,87.0,192.0,26505.0,0.0,1.8990892531876138,6
2942.0,12,8,30.0,-6,5219,212.0,224,149,2753,1,16,63.0,195.0,23536.0,30.59411708155671,1.8950617283950617,6
2945.0,16,8,30.0,3,5226,214.0,224,147,2761,1,16,67.0,195.0,23560.0,30.14962686336267,1.89210716871832,6
2939.0,43,9,30.0,-5,5232,222.0,221,134,2770,1,16,88.0,192.33333333333334,26451.0,30.4138126514911,1.8881270299530855,6
2939.0,355,5,42.0,-2,5239,211.0,230,157,2780,1,16,54.0,199.33333333333334,14695.0,42.04759208325728,1.8838547285149227,6
2942.0,0,3,30.0,0,5246,215.0,234,156,2789,1,16,59.0,201.66666666666666,8826.0,30.0,1.8802867383512545,6
2942.0,63,3,30.0,0,5253,222.0,233,146,2799,1,16,76.0,200.33333333333334,8826.0,30.0,1.8760714285714286,6
2939.0,213,7,85.0,10,5326,214.0,246,168,2912,1,23,46.0,209.33333333333334,20573.0,85.58621384311844,1.8283556470992104,6
2945.0,234,12,108.0,16,5334,199.0,251,188,2925,1,23,11.0,212.66666666666666,35340.0,109.17875251164945,1.8229665071770336,6
2952.0,215,16,127.0,26,5341,203.0,253,183,2938,1,29,20.0,213.0,47232.0,129.634100452003,1.8172847907451515,6
2955.0,199,17,150.0,29,5349,212.0,252,170,2952,1,29,42.0,211.33333333333334,50235.0,152.7776161615307,1.8113782593972232,6
2959.0,203,16,175.0,33,5357,210.0,253,173,2965,1,29,37.0,212.0,47344.0,178.08424972467387,1.8061362103843561,6
2962.0,203,15,201.0,40,5365,211.0,252,172,2979,1,29,39.0,211.66666666666666,44430.0,204.94145505485218,1.8003355704697988,6
2965.0,193,14,212.0,43,5374,217.0,251,164,2993,1,29,53.0,210.66666666666666,41510.0,216.31689716709604,1.7949231796927188,6
2965.0,170,13,218.0,46,5382,229.0,245,145,3007,1,29,84.0,206.33333333333334,38545.0,222.80035906613796,1.7892287234042554,6
2962.0,168,12,228.0,43,5391,229.0,245,146,3022,1,29,83.0,206.66666666666666,35544.0,232.01939574095957,1.7833278200463116,6
2962.0,192,12,240.0,40,5399,219.0,249,162,3036,1,29,57.0,210.0,35544.0,243.3105012119288,1.7777411919657558,6
2965.0,176,13,242.0,43,5408,226.0,247,150,3051,1,29,76.0,207.66666666666666,38545.0,245.79056125083403,1.7719528178243775,6
2962.0,174,14,247.0,43,5417,227.0,246,148,3066,1,29,79.0,207.0,41468.0,250.7149776140229,1.7662210629279427,6
2962.0,195,15,256.0,43,5427,216.0,251,166,3082,1,29,50.0,211.0,44430.0,259.5862091868518,1.760298410638988,6
2965.0,196,16,268.0,46,5436,215.0,252,167,3097,1,29,48.0,211.33333333333334,47440.0,271.9191056178289,1.7546804389928987,6
2968.0,203,14,277.0,46,5445,212.0,252,171,3113,1,29,41.0,211.66666666666666,41552.0,280.79351844371337,1.7485549132947977,6
2972.0,238,15,285.0,46,5455,192.0,252,195,3129,1,29,-3.0,213.0,44580.0,288.6884133456,1.7428115015974441,6
2982.0,250,10,295.0,56,5465,198.0,248,188,3145,1,29,10.0,211.33333333333334,29820.0,300.2682134359213,1.7371265098537825,6
2982.0,242,4,309.0,56,5475,213.0,242,167,3162,1,29,46.0,207.33333333333334,11928.0,314.03343771006297,1.7309516282010748,6
2985.0,225,3,324.0,59,5485,215.0,242,164,3178,1,29,51.0,207.0,8955.0,329.3281038721111,1.7253853413022964,4
2988.0,239,14,361.0,72,5506,194.0,251,194,3212,1,29,0.0,213.0,41832.0,368.11003789627904,1.7136632430750078,4
2998.0,215,11,382.0,79,5516,209.0,251,176,3229,1,29,33.0,212.0,32978.0,390.0833244321013,1.7077399380804954,4
2995.0,168,10,404.0,76,5527,228.0,244,147,3247,1,29,81.0,206.33333333333334,29950.0,411.08636562162945,1.7016625615763548,4
2995.0,187,12,424.0,69,5538,221.0,249,159,3264,1,29,62.0,209.66666666666666,35940.0,429.5776996074168,1.6961715160796325,4
2995.0,169,13,446.0,69,5549,230.0,245,144,3282,1,29,86.0,206.33333333333334,38935.0,451.30588296630924,1.6902223575997564,4
2991.0,163,11,454.0,72,5560,231.0,243,143,3300,1,29,88.0,205.66666666666666,32901.0,459.67379738244813,1.6843380793698879,4
2991.0,175,9,459.0,72,5571,225.0,245,153,3318,1,29,72.0,207.66666666666666,26919.0,464.61274196905106,1.678517625790901,4
2991.0,202,9,466.0,75,5582,216.0,248,167,3336,1,29,49.0,210.33333333333334,26919.0,471.9968220231996,1.6727599640395565,4
2995.0,213,11,474.0,79,5594,210.0,251,175,3355,1,29,35.0,212.0,32945.0,480.53823989355936,1.666865315852205,4
2998.0,208,11,485.0,79,5606,212.0,250,172,3373,1,29,40.0,211.33333333333334,32978.0,491.39190062515274,1.6615293420272674,4
3001.0,200,10,497.0,82,5617,216.0,249,166,3392,1,29,50.0,210.33333333333334,30010.0,503.71916779094283,1.6554671382257589,4
3001.0,176,10,510.0,82,5629,225.0,246,152,3411,1,29,73.0,207.66666666666666,30010.0,516.5500943761408,1.649765533411489,4
3001.0,161,9,524.0,82,5641,230.0,242,144,3430,1,29,86.0,205.33333333333334,27009.0,530.3772242470448,1.6441270766540368,4
2998.0,162,7,537.0,79,5653,227.0,242,148,3449,1,29,79.0,205.66666666666666,20986.0,542.779881720021,1.6385507246376811,4
2998.0,172,5,551.0,82,5666,223.0,242,154,3469,1,29,69.0,206.33333333333334,14990.0,557.0682184436661,1.6328530259365994,4
2998.0,121,10,566.0,82,5678,237.0,232,125,3488,1,29,112.0,198.0,29980.0,571.9090836837618,1.6274004012611063,4
2988.0,135,12,582.0,69,5691,239.0,235,124,3508,1,29,115.0,199.33333333333334,35856.0,586.075933646827,1.62182958107723,4
2988.0,175,10,600.0,75,5704,226.0,245,151,3528,1,29,75.0,207.33333333333334,29880.0,604.6693311223912,1.6163219042221593,4
2988.0,178,7,618.0,75,5716,224.0,245,155,3548,1,20,69.0,208.0,20916.0,622.5343364024188,1.6105945336714567,4
2988.0,210,8,638.0,75,5729,214.0,247,169,3568,1,20,45.0,210.0,23904.0,642.3931817819987,1.6052115438498178,4
2991.0,215,11,658.0,75,5742,209.0,251,176,3588,1,20,33.0,212.0,32901.0,662.2605227552069,1.5998885483421565,4
2995.0,221,14,679.0,82,5756,202.0,253,185,3608,1,29,17.0,213.33333333333334,41930.0,683.93347629722,1.594901634801884,4
3001.0,228,14,700.0,88,5769,199.0,252,188,3629,1,29,11.0,213.0,42014.0,705.5097447944996,1.5892561983471074,4
3004.0,225,9,721.0,85,5783,208.0,249,177,3650,1,29,31.0,211.33333333333334,27036.0,725.9931129149918,1.5839496028485347,4
3008.0,242,8,743.0,89,5796,205.0,247,180,3670,1,29,25.0,210.66666666666666,24064.0,748.3114324931832,1.5788613456823755,4
3014.0,234,6,762.5,98,5810,209.0,246,174,3691,1,29,35.0,209.66666666666666,18084.0,768.7719102568719,1.5736728060671723,4
3014.0,228,7,762.5,98,5824,210.0,247,174,3712,1,20,36.0,210.33333333333334,21098.0,768.7719102568719,1.5685429571774845,4
3018.0,246,9,762.5,102,5838,201.0,247,184,3734,1,20,17.0,210.66666666666666,27162.0,769.2920446748426,1.5630522088353414,4
3024.0,254,11,762.5,108,5852,195.0,247,191,3755,1,20,4.0,211.0,33264.0,770.1105440130008,1.5580404685835996,4
3031.0,222,6,762.5,117,5866,213.0,245,169,3776,1,20,44.0,209.0,18186.0,771.4241699609885,1.5530844585649988,4
3027.0,213,8,750.0,117,5880,213.0,248,170,3798,1,20,43.0,210.33333333333334,24216.0,759.0711429108605,1.547775730455383,4
3037.0,209,12,720.0,117,5895,211.0,251,173,3819,1,20,38.0,211.66666666666666,36444.0,729.4443090462767,1.543193717277487,4
3034.0,196,15,690.0,117,5909,215.0,251,166,3841,1,29,49.0,210.66666666666666,45510.0,699.8492694859373,1.5380010411244143,4
3041.0,200,18,660.0,117,5924,210.0,253,171,3863,1,29,39.0,211.33333333333334,54738.0,670.290235644232,1.5331262939958592,4
3041.0,203,17,630.0,117,5939,209.0,253,174,3885,1,29,35.0,212.0,51697.0,640.7721904077923,1.5283067421513123,4
3050.0,205,18,570.0,117,5969,206.0,254,177,3929,1,29,29.0,212.33333333333334,54900.0,581.884009060225,1.51882951653944,4
3054.0,192,16,540.0,117,5984,217.0,251,163,3951,1,30,54.0,210.33333333333334,48864.0,552.5296372141498,1.51417004048583,4
3054.0,172,13,510.0,117,5999,228.0,246,148,3974,1,30,80.0,207.33333333333334,39702.0,523.2485069257245,1.5091823899371068,4
3054.0,152,10,480.0,117,6014,233.0,240,137,3996,1,30,96.0,203.33333333333334,30540.0,494.0536408124122,1.5046284713535152,4
3050.0,117,14,450.0,117,6030,243.0,227,110,4019,1,30,133.0,193.33333333333334,42700.0,464.96128871122164,1.5,4
3041.0,102,19,420.0,117,6046,248.0,211,83,4041,1,29,165.0,180.66666666666666,57779.0,435.9919724031625,1.495794161306284,4
